itemId,locationId,project,type,availableForSupplyDate,BATCH,uom,quantity,PROCESSTYPE,expirationDate,SITEOWNER,ITEMOWNER,onHandPostDateTime,MEASURE,NODETYPE,LOB,lotNumber,STORE,CTOITEMID,CTOBOMID
CFGB12,LDC1, ,,2024-04-30,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-01,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-02,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-04-24,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-03,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-04,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-05,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-08,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-09,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-10,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-11,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-12,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-13,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-14,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-15,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-07,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-16,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-17,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-18,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB12,LDC1, ,,2024-05-19,SKU_OH_B12,,1200,,2024-02-03,,,,,,,,SKU_OH_B12,,
CFGB04,LDC3, ,,2023-08-08,SKU_OH_APR_2023,,404,,2024-02-04,,,,,,,,SKU_OH_APR_2023,,
CFGB05,LDC1, ,,2023-08-07,SKU_OH_APR_2023,,1483,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB07,LDC1, ,,2023-08-07,SKU_OH_APR_2023,,371,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB07,LDC3, ,,2023-08-08,SKU_OH_APR_2023,,390,,2024-02-04,,,,,,,,SKU_OH_APR_2023,,
CFGB02,LDC2, ,,2023-08-08,SKU_OH_APR_2023,,939,,2024-02-04,,,,,,,,SKU_OH_APR_2023,,
CFGB02,LDC2, ,,2023-08-07,SKU_OH_APR_2023,,939,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB02,LDC3, ,,2023-08-08,SKU_OH_APR_2023,,1247,,2024-02-04,,,,,,,,SKU_OH_APR_2023,,
CFGB03,LDC2, ,,2023-08-08,SKU_OH_APR_2023,,887,,2024-02-04,,,,,,,,SKU_OH_APR_2023,,
CFGB03,LDC3, ,,2023-08-07,SKU_OH_APR_2023,,833,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB05,LDC3, ,,2023-08-07,SKU_OH_APR_2023,,1291,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB06,LDC3, ,,2023-08-07,SKU_OH_APR_2023,,1344,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB02,LDC3, ,,2023-08-07,SKU_OH_APR_2023,,1247,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB05,LDC2, ,,2023-08-08,SKU_OH_APR_2023,,1274,,2024-02-04,,,,,,,,SKU_OH_APR_2023,,
CFGB05,LDC2, ,,2023-08-07,SKU_OH_APR_2023,,1274,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB06,LDC2, ,,2023-08-08,SKU_OH_APR_2023,,1488,,2024-02-04,,,,,,,,SKU_OH_APR_2023,,
CFGB07,LDC3, ,,2023-08-07,SKU_OH_APR_2023,,390,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB02,LDC2, ,,2023-08-09,SKU_OH_APR_2023,,939,,2024-02-05,,,,,,,,SKU_OH_APR_2023,,
CFGB03,LDC1, ,,2023-08-07,SKU_OH_APR_2023,,849,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB03,LDC2, ,,2023-08-07,SKU_OH_APR_2023,,887,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB04,LDC1, ,,2023-08-07,SKU_OH_APR_2023,,433,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB04,LDC2, ,,2023-08-09,SKU_OH_APR_2023,,458,,2024-02-05,,,,,,,,SKU_OH_APR_2023,,
CFGB06,LDC2, ,,2023-08-09,SKU_OH_APR_2023,,1488,,2024-02-05,,,,,,,,SKU_OH_APR_2023,,
CFGB04,LDC3, ,,2023-08-07,SKU_OH_APR_2023,,404,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB06,LDC2, ,,2023-08-07,SKU_OH_APR_2023,,1488,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB02,LDC1, ,,2023-08-07,SKU_OH_APR_2023,,1376,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB04,LDC2, ,,2023-08-07,SKU_OH_APR_2023,,458,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB03,LDC2, ,,2023-08-09,SKU_OH_APR_2023,,887,,2024-02-05,,,,,,,,SKU_OH_APR_2023,,
CFGB03,LDC3, ,,2023-08-08,SKU_OH_APR_2023,,833,,2024-02-04,,,,,,,,SKU_OH_APR_2023,,
CFGB04,LDC2, ,,2023-08-08,SKU_OH_APR_2023,,458,,2024-02-04,,,,,,,,SKU_OH_APR_2023,,
CFGB05,LDC2, ,,2023-08-09,SKU_OH_APR_2023,,1274,,2024-02-05,,,,,,,,SKU_OH_APR_2023,,
CFGB05,LDC3, ,,2023-08-08,SKU_OH_APR_2023,,1291,,2024-02-04,,,,,,,,SKU_OH_APR_2023,,
CFGB06,LDC1, ,,2023-08-07,SKU_OH_APR_2023,,1105,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
CFGB06,LDC3, ,,2023-08-08,SKU_OH_APR_2023,,1344,,2024-02-04,,,,,,,,SKU_OH_APR_2023,,
CFGB09,LDC1, ,,2023-08-07,SKU_OH_APR_2023,,1003,,2024-02-03,,,,,,,,SKU_OH_APR_2023,,
